Year,Month,Day,SiteID,RAIN,TR05,TR25,TR60,60cm MP,60cm VWC,60cm Se,60cm HC
    ,     ,   ,      , in ,degC,degC,degC,kPa    ,cm3/cm3 ,cm3/cm3,cm/d   
2004,2,9,MARE,0.2,1.5391,1.5275,1.5297,-11.04993076,0.343284137,0.897331952,0.090824396
2004,2,10,MARE,0,1.5393,1.5249,1.5265,-10.986888,0.343482159,0.897940725,0.091577507
2004,2,11,MARE,0,1.5425,1.526,1.5261,-10.97903298,0.343506851,0.898016635,0.091671936
2004,2,12,MARE,0,1.5377,1.5145,1.5223,-10.90468989,0.343740749,0.898735702,0.092572236
2004,2,13,MARE,0,1.5456,1.5182,1.5192,-10.84441457,0.343930658,0.899319533,0.093311009
2004,2,14,MARE,0,1.5495,1.5223,1.5195,-10.85023308,0.343912315,0.899263142,0.093239345
2004,2,15,MARE,0,1.5463,1.5161,1.5202,-10.86382173,0.343869486,0.899131473,0.093072271
2004,2,16,MARE,0,1.5517,1.5195,1.5221,-10.90079107,0.343753026,0.898773444,0.092619782
2004,2,17,MARE,0,1.5529,1.5169,1.5188,-10.83666142,0.343955103,0.899394684,0.093406617
2004,2,18,MARE,0,1.5607,1.5243,1.5214,-10.88715617,0.343795968,0.898905459,0.092786319
2004,2,19,MARE,0,1.5577,1.5227,1.522,-10.89884218,0.343759163,0.898792311,0.092643561
2004,2,20,MARE,0,1.5527,1.5162,1.5188,-10.83666142,0.343955103,0.899394684,0.093406617
2004,2,21,MARE,0,1.5573,1.5142,1.5179,-10.81923709,0.344010055,0.899563623,0.093621972
2004,2,22,MARE,0,1.5652,1.5198,1.5184,-10.82891381,0.343979535,0.899469794,0.09350229
2004,2,23,MARE,0.02,1.5668,1.5129,1.5159,-10.78061659,0.344131927,0.89993829,0.094101709
2004,2,24,MARE,0,1.5769,1.5099,1.5145,-10.7536643,0.344217036,0.900199939,0.094438486
2004,2,25,MARE,0,1.5891,1.5126,1.5157,-10.77676213,0.344144095,0.899975699,0.094149771
2004,2,26,MARE,0,1.5984,1.5137,1.5177,-10.81536882,0.344022258,0.899601136,0.093669873
2004,2,27,MARE,0,1.6077,1.5151,1.5152,-10.76713201,0.344174502,0.900069178,0.094269998
2004,2,28,MARE,0,1.6204,1.5189,1.5185,-10.83085019,0.343973428,0.89945102,0.093478366
2004,2,29,MARE,0.47,1.5905,1.5161,1.5155,-10.77290905,0.344156261,0.900013098,0.09419785
2004,3,1,MARE,0,1.5465,1.5135,1.5157,-10.77676213,0.344144095,0.899975699,0.094149771
2004,3,2,MARE,0,1.5407,1.5078,1.5119,-10.70378869,0.344374658,0.900684512,0.095066029
2004,3,3,MARE,0.18,1.5399,1.5065,1.5095,-10.657955,0.344519649,0.901130255,0.095647723
2004,3,4,MARE,2.67,1.5295,1.5022,1.5081,-10.63130937,0.344604004,0.901389583,0.095988119
2004,3,5,MARE,0.01,1.5261,1.4931,1.5063,-10.59714856,0.344712216,0.901722259,0.096426935
2004,3,6,MARE,0,1.5254,1.496,1.5061,-10.5933597,0.344724223,0.901759171,0.096475773
2004,3,7,MARE,0,1.5252,1.4956,1.5071,-10.61231757,0.344664155,0.901574506,0.096231744
2004,3,8,MARE,0,1.5299,1.4931,1.5085,-10.6389156,0.344579919,0.901315541,0.095890783
2004,3,9,MARE,0,1.531,1.4899,1.5069,-10.60852329,0.344676176,0.90161146,0.096280518
2004,3,10,MARE,0,1.531,1.4901,1.5043,-10.55932084,0.344832133,0.902090916,0.096916043
2004,3,11,MARE,0.02,1.5331,1.4871,1.5063,-10.59714856,0.344712216,0.901722259,0.096426935
2004,3,12,MARE,0,1.5369,1.4852,1.5037,-10.54799887,0.344868043,0.902201311,0.09706309
2004,3,13,MARE,0.15,1.5352,1.483,1.5045,-10.56309753,0.344820157,0.902054097,0.09686706
2004,3,14,MARE,0,1.5318,1.4826,1.5033,-10.54045764,0.344891965,0.902274857,0.097161203
2004,3,15,MARE,0.01,1.531,1.482,1.5021,-10.51786628,0.344963653,0.902495244,0.097455928
2004,3,16,MARE,0,1.5337,1.4794,1.5023,-10.52162814,0.344951713,0.902458539,0.097406767
2004,3,17,MARE,0,1.5386,1.486,1.5031,-10.53668905,0.344903922,0.902311614,0.097210283
2004,3,18,MARE,0,1.5374,1.4875,1.5063,-10.59714856,0.344712216,0.901722259,0.096426935
2004,3,19,MARE,0,1.5367,1.4822,1.5023,-10.52162814,0.344951713,0.902458539,0.097406767
2004,3,20,MARE,0,1.5416,1.4841,1.5017,-10.51034659,0.344987522,0.902568624,0.097554299
2004,3,21,MARE,0,1.5521,1.4751,1.4996,-10.47095634,0.345112613,0.902953189,0.098071807
2004,3,22,MARE,0,1.5732,1.4785,1.5021,-10.51786628,0.344963653,0.902495244,0.097455928
2004,3,23,MARE,0,1.592,1.4864,1.5021,-10.51786628,0.344963653,0.902495244,0.097455928
2004,3,24,MARE,0,1.6167,1.4873,1.5059,-10.58957219,0.344736227,0.901796073,0.096524627
2004,3,25,MARE,0,1.6417,1.4879,1.5029,-10.5329218,0.344915875,0.90234836,0.09725938
2004,3,26,MARE,0.01,1.6592,1.4877,1.5053,-10.57821779,0.344772217,0.901906717,0.096671287
2004,3,27,MARE,0.06,1.6884,1.4879,1.5047,-10.56687557,0.344808177,0.902017267,0.096818092
2004,3,28,MARE,1.23,1.5374,1.4741,1.5007,-10.49157088,0.345047136,0.902751892,0.097800509
2004,3,29,MARE,0,1.5248,1.4736,1.5021,-10.51786628,0.344963653,0.902495244,0.097455928
2004,3,30,MARE,0,1.522,1.469,1.4972,-10.42611964,0.345255121,0.903391298,0.098665426
2004,3,31,MARE,0,1.525,1.4696,1.4994,-10.46721259,0.345124508,0.902989755,0.098121186
2004,4,1,MARE,0,1.5325,1.4728,1.4986,-10.452251,0.34517205,0.903135915,0.098318866
2004,4,2,MARE,0,1.5404,1.473,1.5015,-10.50658876,0.344999451,0.902605298,0.097603509
2004,4,3,MARE,0,1.5555,1.4739,1.4966,-10.4149405,0.345290673,0.903500593,0.098814194
2004,4,4,MARE,0,1.5819,1.4732,1.4996,-10.47095634,0.345112613,0.902953189,0.098071807
2004,4,5,MARE,0,1.6334,1.4753,1.5,-10.47844785,0.345088815,0.902880026,0.097973097
2004,4,6,MARE,0,1.6816,1.4719,1.4984,-10.44851394,0.345183928,0.903172429,0.098368326
2004,4,7,MARE,0,1.7404,1.4783,1.4988,-10.45598939,0.34516017,0.903099391,0.098269422
2004,4,8,MARE,0,1.82,1.4781,1.4994,-10.46721259,0.345124508,0.902989755,0.098121186
2004,4,9,MARE,0.52,1.894,1.4762,1.5015,-10.50658876,0.344999451,0.902605298,0.097603509
2004,4,10,MARE,0.42,1.58,1.4683,1.4972,-10.42611964,0.345255121,0.903391298,0.098665426
2004,4,11,MARE,0,1.5301,1.4668,1.4978,-10.43731078,0.34521954,0.90328191,0.098516803
2004,4,12,MARE,0,1.5316,1.4694,1.4956,-10.39633522,0.345349858,0.903682544,0.099062464
2004,4,13,MARE,0,1.5303,1.4681,1.4926,-10.34071858,0.34552691,0.904226851,0.099809698
2004,4,14,MARE,0,1.5474,1.4751,1.4968,-10.41866555,0.345278826,0.903464171,0.098764589
2004,4,15,MARE,0,1.5805,1.4779,1.4964,-10.41121678,0.345302517,0.903537004,0.098863816
2004,4,16,MARE,0,1.644,1.4803,1.4986,-10.452251,0.34517205,0.903135915,0.098318866
2004,4,17,MARE,0,1.7387,1.4753,1.4998,-10.47470142,0.345100716,0.902916613,0.098022444
2004,4,18,MARE,0,1.8552,1.4815,1.5027,-10.5291559,0.344927824,0.902385097,0.097308493
2004,4,19,MARE,0,1.9264,1.4792,1.5017,-10.51034659,0.344987522,0.902568624,0.097554299
2004,4,20,MARE,0.02,1.9953,1.4768,1.5021,-10.51786628,0.344963653,0.902495244,0.097455928
2004,4,21,MARE,0.65,2.0951,1.4826,1.5023,-10.52162814,0.344951713,0.902458539,0.097406767
2004,4,22,MARE,0.01,1.5491,1.4807,1.5023,-10.52162814,0.344951713,0.902458539,0.097406767
2004,4,23,MARE,0.14,1.5177,1.4788,1.499,-10.45972912,0.345148286,0.903062856,0.098219994
2004,4,24,MARE,0.05,1.5094,1.4796,1.5,-10.47844785,0.345088815,0.902880026,0.097973097
2004,4,25,MARE,0,1.5156,1.479,1.4994,-10.46721259,0.345124508,0.902989755,0.098121186
2004,4,26,MARE,0,1.5372,1.4809,1.5007,-10.49157088,0.345047136,0.902751892,0.097800509
2004,4,27,MARE,0,1.5969,1.4852,1.5023,-10.52162814,0.344951713,0.902458539,0.097406767
2004,4,28,MARE,0,1.7138,1.4841,1.5025,-10.52539135,0.344939771,0.902421823,0.097357622
2004,4,29,MARE,0,1.8526,1.4886,1.5019,-10.51410576,0.344975589,0.902531939,0.097505105
2004,4,30,MARE,1.14,1.8483,1.4807,1.5021,-10.51786628,0.344963653,0.902495244,0.097455928
2004,5,1,MARE,0.01,1.5212,1.4762,1.4992,-10.46347019,0.345136398,0.903026311,0.098170582
2004,5,2,MARE,0,1.5299,1.4803,1.5015,-10.50658876,0.344999451,0.902605298,0.097603509
2004,5,3,MARE,0,1.5596,1.486,1.5033,-10.54045764,0.344891965,0.902274857,0.097161203
2004,5,4,MARE,0,1.6334,1.489,1.5051,-10.5744357,0.344784207,0.901943577,0.096720206
2004,5,5,MARE,0,1.7799,1.4884,1.5031,-10.53668905,0.344903922,0.902311614,0.097210283
2004,5,6,MARE,0,1.9708,1.4911,1.5049,-10.57065496,0.344796193,0.901980428,0.096769141
2004,5,7,MARE,0,2.1747,1.4907,1.5047,-10.56687557,0.344808177,0.902017267,0.096818092
2004,5,8,MARE,0,2.3445,1.4943,1.5079,-10.62750829,0.344616041,0.901426588,0.096036812
2004,5,9,MARE,0,2.5164,1.4963,1.5033,-10.54045764,0.344891965,0.902274857,0.097161203
2004,5,10,MARE,0,2.6855,1.5846,1.5053,-10.57821779,0.344772217,0.901906717,0.096671287
2004,5,11,MARE,0.03,2.8316,1.6424,1.5059,-10.58957219,0.344736227,0.901796073,0.096524627
2004,5,12,MARE,0,2.9534,1.7089,1.5111,-10.68848893,0.344423042,0.900833259,0.095259669
2004,5,13,MARE,0.05,3.0434,1.774,1.5093,-10.6541444,0.34453171,0.901167333,0.095696303
2004,5,14,MARE,0.02,3.1159,1.8307,1.5083,-10.63511181,0.344591963,0.901352567,0.095939443
2004,5,15,MARE,0,3.1595,1.8736,1.5153,-10.76905735,0.344168423,0.900050487,0.094245945
2004,5,16,MARE,0,3.2134,1.909,1.5149,-10.76135807,0.344192736,0.900125234,0.094342183
2004,5,17,MARE,0,3.2606,1.9516,1.5155,-10.77290905,0.344156261,0.900013098,0.09419785
2004,5,18,MARE,0,3.3226,1.9971,1.523,-10.91834674,0.343697754,0.898603524,0.092405954
2004,5,19,MARE,0,3.3683,2.0372,1.5195,-10.85023308,0.343912315,0.899263142,0.093239345
2004,5,20,MARE,0,3.4412,2.0909,1.5236,-10.93006623,0.343660869,0.898490128,0.092263583
2004,5,21,MARE,0,3.5118,2.1664,1.526,-10.97707011,0.343513022,0.898035606,0.091695554
2004,5,22,MARE,0,3.5532,2.2415,1.5316,-11.08753342,0.343166152,0.896969233,0.090379192
2004,5,23,MARE,0,3.5867,2.3283,1.5388,-11.23119261,0.342716278,0.895586198,0.088705311
2004,5,24,MARE,0,-996,-996,-996,,,,
2004,5,25,MARE,0,3.6359,2.5591,1.5826,-12.14611495,0.339884874,0.886881685,0.078971516
2004,5,26,MARE,0,3.6447,2.6711,1.6946,-14.83909663,0.331908381,0.862359756,0.057520128
2004,5,27,MARE,0,3.6398,2.7715,1.7733,-17.08124301,0.325687318,0.843234499,0.045261135
2004,5,28,MARE,0,3.6426,2.8899,1.8186,-18.52233612,0.321888188,0.831554933,0.039181837
2004,5,29,MARE,0.03,3.6487,3.0121,1.8487,-19.54649842,0.31928033,0.823537659,0.035512403
2004,5,30,MARE,0,3.6592,3.1177,1.8847,-20.84604332,0.316078032,0.813692918,0.031491081
2004,5,31,MARE,0,3.6731,3.2348,1.9222,-22.29169442,0.312651023,0.803157349,0.027704447
2004,6,1,MARE,0,3.6807,3.328,1.964,-24.02157925,0.308728816,0.79109941,0.023935266
2004,6,2,MARE,0.8,3.1554,3.3886,1.9908,-25.20067958,0.30616153,0.783206867,0.021752533
2004,6,3,MARE,0,2.5202,3.3967,2.0028,-25.74722776,0.304999519,0.779634526,0.020831208
2004,6,4,MARE,0.26,2.5351,3.3538,2.0155,-26.33857413,0.303761686,0.775829088,0.019892502
2004,6,5,MARE,0.5,1.7786,3.3254,2.0179,-26.45184107,0.303526859,0.775107165,0.019719227
2004,6,6,MARE,0,1.5156,3.2706,2.0255,-26.81374319,0.302781381,0.772815362,0.01917901
2004,6,7,MARE,0,1.5521,3.2282,2.0279,-26.92905356,0.302545387,0.772089852,0.019011071
2004,6,8,MARE,0,1.6031,3.2007,2.0275,-26.90980078,0.302584738,0.772210829,0.019038973
2004,6,9,MARE,1.52,1.5299,2.3823,2.0271,-26.89056177,0.302624082,0.772331783,0.01906691
2004,6,10,MARE,0.01,1.4945,1.5933,2.0249,-26.78499283,0.302840336,0.772996607,0.019221193
2004,6,11,MARE,0,1.4962,1.589,2.0215,-26.62265544,0.303174088,0.774022651,0.019461733
2004,6,12,MARE,0,1.5137,1.5848,2.0074,-25.95986682,0.30455211,0.77825907,0.020486938
2004,6,13,MARE,0,1.5593,1.586,1.9863,-24.99872845,0.306595331,0.784540492,0.022106822
2004,6,14,MARE,0,1.6504,1.6142,1.9735,-24.4330949,0.307823285,0.788315558,0.023141351
2004,6,15,MARE,0,1.7581,1.6797,1.96,-23.85038981,0.309108572,0.792266884,0.02427632
2004,6,16,MARE,0,1.855,1.745,1.9546,-23.62121766,0.309619793,0.793838516,0.024743194
2004,6,17,MARE,0,1.9563,1.7968,1.9546,-23.62121766,0.309619793,0.793838516,0.024743194
2004,6,18,MARE,0.08,2.0569,1.8422,1.957,-23.72279883,0.30939279,0.793140649,0.024534775
2004,6,19,MARE,0.87,1.7688,1.8665,1.9592,-23.8162986,0.309184414,0.792500043,0.024345018
2004,6,20,MARE,0.88,1.4896,1.662,1.8587,-19.89913297,0.31839972,0.820830423,0.034356065
2004,6,21,MARE,2.11,1.4794,1.5767,1.6321,-13.27012624,0.33648934,0.876442881,0.068890139
2004,6,22,MARE,0.61,1.4734,1.5654,1.6254,-13.11210385,0.336961048,0.877893039,0.070198275
2004,6,23,MARE,0,1.483,1.5641,1.6204,-12.99540407,0.337310604,0.87896767,0.071185933
2004,6,24,MARE,0,1.5122,1.5666,1.6148,-12.86593295,0.337699603,0.88016356,0.072303751
2004,6,25,MARE,0,1.5743,1.5651,1.6118,-12.79710485,0.337906906,0.880800867,0.072907654
2004,6,26,MARE,0,1.6651,1.5622,1.6104,-12.7651112,0.338003387,0.881097477,0.073190687
2004,6,27,MARE,0,1.7948,1.563,1.6092,-12.73775173,0.338085953,0.881351308,0.073433903
2004,6,28,MARE,0.01,1.9179,1.566,1.6062,-12.66960936,0.338291837,0.881984249,0.074044426
2004,6,29,MARE,0,1.9994,1.5679,1.6041,-12.62212671,0.338435502,0.882425915,0.074473906
2004,6,30,MARE,0.01,2.0501,1.5728,1.5999,-12.5276946,0.338721712,0.883305806,0.075338098
2004,7,1,MARE,0.1,2.0909,1.6027,1.5959,-12.43841617,0.338992906,0.884139528,0.076167631
2004,7,2,MARE,0.17,2.1301,1.637,1.5939,-12.39401583,0.339127994,0.884554827,0.076584777
2004,7,3,MARE,0,2.1657,1.6703,1.5903,-12.31449423,0.339370299,0.885299738,0.077339642
2004,7,4,MARE,0,2.2397,1.7315,1.5923,-12.3586097,0.339235821,0.884886315,0.076919637
2004,7,5,MARE,0,2.3187,1.7848,1.5883,-12.27053625,0.339504438,0.885712119,0.077761237
2004,7,6,MARE,0.53,1.8688,1.8326,1.5877,-12.25737947,0.339544614,0.88583563,0.077888025
2004,7,7,MARE,0,1.6451,1.8721,1.5842,-12.18091231,0.339778363,0.886554241,0.078630482
2004,7,8,MARE,0,1.7835,1.9128,1.5851,-12.20052961,0.339718356,0.88636976,0.078439099
2004,7,9,MARE,0,1.9627,1.9437,1.5851,-12.20052961,0.339718356,0.88636976,0.078439099
2004,7,10,MARE,0,2.0994,1.9768,1.5853,-12.2048933,0.339705011,0.886328736,0.078396613
2004,7,11,MARE,0,2.3146,2.0156,1.5871,-12.24423681,0.339584759,0.885959047,0.078014957
2004,7,12,MARE,0,2.5776,2.0653,1.5923,-12.3586097,0.339235821,0.884886315,0.076919637
2004,7,13,MARE,0,2.8553,2.1325,1.6162,-12.8981793,0.337602601,0.879865351,0.072023142
2004,7,14,MARE,0,3.0716,2.2099,1.6705,-14.21324905,0.33371324,0.867908387,0.061728023
2004,7,15,MARE,0,3.2352,2.3031,1.7432,-16.18625073,0.328124804,0.850728002,0.049688027
2004,7,16,MARE,0,3.3344,2.3961,1.8089,-18.20386186,0.3227146,0.834095548,0.040426251
2004,7,17,MARE,0,3.3787,2.5107,1.8589,-19.90625018,0.318382037,0.82077606,0.034333251
2004,7,18,MARE,0,3.4284,2.6403,1.907,-21.69401816,0.314050952,0.807461116,0.029191474
2004,7,19,MARE,0,3.4719,2.786,1.9715,-24.34587819,0.308014341,0.788902919,0.023306624
2004,7,20,MARE,0,3.5112,2.9646,2.04,-27.51800621,0.301351435,0.768419317,0.018183466
2004,7,21,MARE,0,3.5423,3.1522,2.1007,-30.67267403,0.295265474,0.749709401,0.014484979
2004,7,22,MARE,0,3.5666,3.3069,2.159,-34.04259592,0.289290972,0.731342143,0.011571108
2004,7,23,MARE,0.08,3.592,3.3977,2.2126,-37.46658097,0.283712042,0.714190979,0.009365149
2004,7,24,MARE,0.45,3.4645,3.4174,2.2221,-38.10842406,0.282716427,0.711130188,0.00901625
2004,7,25,MARE,0.01,3.1142,3.4214,2.2214,-38.06075739,0.282789849,0.711355906,0.009041552
2004,7,26,MARE,0,2.8572,3.4197,2.2474,-39.87189787,0.280056835,0.70295387,0.00814367
2004,7,27,MARE,0,2.8734,3.4248,2.2809,-42.33312014,0.276520292,0.692081566,0.0071064
2004,7,28,MARE,0.78,2.2598,3.4148,2.2888,-42.93532706,0.275684331,0.689511594,0.006880079
2004,7,29,MARE,0.1,1.4928,3.4155,2.2789,-42.18200725,0.276731823,0.69273187,0.007164767
2004,7,30,MARE,0,1.4907,3.3813,2.2807,-42.31798452,0.276541447,0.692146603,0.007112218
2004,7,31,MARE,0,1.5342,3.3321,2.2954,-43.44499962,0.274985464,0.687363084,0.006696084
2004,8,1,MARE,0,1.6653,3.2853,2.3137,-44.89004978,0.273045795,0.681400011,0.006209279
2004,8,2,MARE,0,1.868,3.2497,2.3294,-46.16803898,0.27137997,0.676278805,0.005817825
2004,8,3,MARE,0,2.1256,3.2333,2.3569,-48.49485751,0.268459859,0.667301585,0.005186609
2004,8,4,MARE,0.02,2.4451,3.2209,2.3894,-51.39638101,0.265008257,0.656690412,0.00452271
2004,8,5,MARE,0,2.815,3.2359,2.4166,-53.95775155,0.262121978,0.647817197,0.004028892
2004,8,6,MARE,0,3.0682,3.2719,2.4417,-56.43447111,0.259462708,0.63964187,0.003618413
2004,8,7,MARE,0,3.2264,3.299,2.4837,-60.83566191,0.255026849,0.626004824,0.00301824
2004,8,8,MARE,0.02,3.3437,3.3195,2.5219,-65.13602409,0.251013119,0.613665515,0.002555197
2004,8,9,MARE,0,3.4128,3.3485,2.5715,-71.1764896,0.245840279,0.597762787,0.002053992
2004,8,10,MARE,0.62,3.2373,3.38,2.6515,-82.12172203,0.237614133,0.572473354,0.001437786
2004,8,11,MARE,0.74,1.7848,3.395,2.6913,-88.17865806,0.233585654,0.560088705,0.001201763
2004,8,12,MARE,0.33,1.5024,3.3896,2.6858,-87.31575896,0.234139578,0.561791621,0.001231999
2004,8,13,MARE,0,1.5015,3.3615,2.6856,-87.28454043,0.234159738,0.561853598,0.001233112
2004,8,14,MARE,0,1.5553,3.3278,2.6878,-87.62855907,0.233938046,0.561172054,0.00122092
2004,8,15,MARE,0.13,1.6191,3.292,2.6782,-86.13726785,0.234906493,0.564149327,0.001274989
2004,8,16,MARE,0,1.6278,3.2691,2.6822,-86.75552986,0.234502639,0.56290777,0.001252185
2004,8,17,MARE,0,1.7765,3.2207,2.6897,-87.92675705,0.233746701,0.560583809,0.001210484
2004,8,18,MARE,0,1.9584,3.18,2.6898,-87.94247976,0.233736634,0.560552858,0.001209937
2004,8,19,MARE,0.46,2.0828,3.1567,2.6802,-86.44584613,0.234704507,0.563528366,0.001263538
2004,8,20,MARE,0,1.9808,3.139,2.6607,-83.48376331,0.23667886,0.569598068,0.001379552
2004,8,21,MARE,0,1.9064,3.151,2.668,-84.58056919,0.235938451,0.567321849,0.001334967
2004,8,22,MARE,0,1.9345,3.1258,2.672,-85.18765778,0.235533399,0.566076609,0.001311129
2004,8,23,MARE,0,2.0021,3.0906,2.678,-86.10647067,0.234926698,0.564211443,0.00127614
2004,8,24,MARE,0,2.0973,3.0507,2.6768,-85.92191869,0.235047954,0.564584216,0.001283065
2004,8,25,MARE,0,2.2231,3.0275,2.678,-86.10647067,0.234926698,0.564211443,0.00127614
2004,8,26,MARE,0,2.373,3.0268,2.6929,-88.43128074,0.233424684,0.559593839,0.001193102
2004,8,27,MARE,0,2.5942,3.0405,2.727,-93.99076771,0.230012918,0.549105135,0.001022237
2004,8,28,MARE,0.09,2.8389,3.0738,2.762,-100.060656,0.226550203,0.538459798,0.000871583
2004,8,29,MARE,0,3.011,3.1288,2.7964,-106.4083192,0.223187479,0.528121863,0.000744621
2004,8,30,MARE,0,3.168,3.1842,2.85,-117.1108078,0.218032301,0.512273428,0.000581865
2004,8,31,MARE,0,3.2925,3.2335,2.9061,-129.4671734,0.212752087,0.496040602,0.000448777
2004,9,1,MARE,0,3.3896,3.2736,2.9597,-142.4889085,0.207822008,0.480884187,0.000349692
2004,9,2,MARE,0,3.4542,3.3222,3.0023,-153.766153,0.203985993,0.469091224,0.000286558
2004,9,3,MARE,0,3.5073,3.3651,3.0516,-167.9357325,0.199639376,0.45572853,0.000227393
2004,9,4,MARE,0,3.543,3.4037,3.096,-181.8111592,0.195810935,0.443958851,0.000184512
2004,9,5,MARE,0.2,3.5662,3.4265,3.1347,-194.8371656,0.192541066,0.433906376,0.000153713
2004,9,6,MARE,0,3.4762,3.4393,3.1567,-202.6540142,0.190710164,0.428277679,0.00013853
2004,9,7,MARE,0,3.4941,3.4647,3.1673,-206.5315038,0.189835236,0.425587913,0.000131753
2004,9,8,MARE,0,3.5436,3.486,3.1932,-216.3207287,0.187717232,0.419076586,0.000116543
2004,9,9,MARE,0,3.5852,3.5038,3.2185,-226.3310073,0.185675386,0.412799391,0.000103366
2004,9,10,MARE,0,3.6108,3.5176,3.2487,-238.8883198,0.183273067,0.405414004,8.95557E-05
2004,9,11,MARE,0,3.6319,3.5281,3.276,-250.8383133,0.181134098,0.398838225,7.86535E-05
2004,9,12,MARE,0,3.6502,3.5364,3.3045,-263.9518134,0.178934058,0.392074698,6.86745E-05
2004,9,13,MARE,0,3.6632,3.5449,3.3244,-273.5126195,0.177417756,0.38741317,6.24618E-05
2004,9,14,MARE,0,3.6833,3.5564,3.3405,-281.5005951,0.176202902,0.383678375,5.78461E-05
2004,9,15,MARE,0,3.6914,3.5609,3.3421,-282.307065,0.176082751,0.383308999,5.74063E-05
2004,9,16,MARE,1.45,2.4748,3.5097,3.3208,-271.7577275,0.177690855,0.388252752,6.35428E-05
2004,9,17,MARE,0,2.0936,3.3719,3.2955,-259.7382938,0.179625181,0.394199399,7.1682E-05
2004,9,18,MARE,0,2.0798,3.2777,3.275,-250.3902152,0.181211902,0.399077418,7.90286E-05
2004,9,19,MARE,0,2.138,3.2184,3.2543,-241.2922759,0.18283178,0.404057365,8.72037E-05
2004,9,20,MARE,0,2.2423,3.1889,3.2437,-236.7621763,0.183668177,0.406628679,9.17089E-05
2004,9,21,MARE,0,2.3609,3.1525,3.236,-233.5248655,0.184278682,0.408505539,9.51253E-05
2004,9,22,MARE,0,2.4942,3.1209,3.2254,-229.1405937,0.18512316,0.411101696,0.000100036
2004,9,23,MARE,0.09,2.6087,3.094,3.2105,-223.1166127,0.186318137,0.414775384,0.000107365
2004,9,24,MARE,0,2.7258,3.0912,3.2093,-222.6384069,0.18641478,0.415072492,0.000107978
2004,9,25,MARE,0,2.8969,3.1072,3.2097,-222.7976948,0.186382559,0.414973435,0.000107773
2004,9,26,MARE,0,3.0311,3.1151,3.2075,-221.9230193,0.186559858,0.4155185,0.000108903
2004,9,27,MARE,0,3.1464,3.1309,3.2073,-221.8436738,0.186575986,0.415568083,0.000109007
2004,9,28,MARE,0,3.249,3.1627,3.2117,-223.5958456,0.186221554,0.414478461,0.000106755
2004,9,29,MARE,0,3.329,3.1834,3.2169,-225.6844448,0.185803722,0.413193932,0.000104154
2004,9,30,MARE,0,3.3934,3.2094,3.2202,-227.0200096,0.185539146,0.412380551,0.000102535
2004,10,1,MARE,0.01,3.4344,3.2307,3.2264,-229.5506636,0.185043292,0.41085616,9.95618E-05
2004,10,2,MARE,0,3.4796,3.2606,3.2264,-229.5506636,0.185043292,0.41085616,9.95618E-05
2004,10,3,MARE,0,3.5344,3.319,3.2493,-239.1447367,0.183225724,0.405268458,8.93008E-05
2004,10,4,MARE,0,3.5602,3.3449,3.268,-247.2758615,0.181757697,0.400755339,8.17044E-05
2004,10,5,MARE,0,3.5894,3.3781,3.2804,-252.8194915,0.180792249,0.397787288,7.7024E-05
2004,10,6,MARE,0.32,3.6146,3.4009,3.2812,-253.1813832,0.180730181,0.397596474,7.67313E-05
2004,10,7,MARE,0.63,3.0899,3.4148,3.2748,-250.3006916,0.181227468,0.399125272,7.91038E-05
2004,10,8,MARE,0,2.2811,3.3651,3.2632,-245.162722,0.18213313,0.401909526,8.35909E-05
2004,10,9,MARE,0,2.1,3.3109,3.2573,-242.5900451,0.182595912,0.403332244,8.59689E-05
2004,10,10,MARE,2.15,1.8117,3.0236,3.2489,-238.9737616,0.183257285,0.405365484,8.94707E-05
2004,10,11,MARE,0.3,1.5086,1.589,3.2489,-238.9737616,0.183257285,0.405365484,8.94707E-05
2004,10,12,MARE,0,1.5105,1.592,3.2619,-244.5935276,0.182234975,0.402222624,8.41092E-05
2004,10,13,MARE,0.06,1.5154,1.589,3.2543,-241.2922759,0.18283178,0.404057365,8.72037E-05
2004,10,14,MARE,0.01,1.5186,1.5869,3.2453,-237.4404753,0.183541629,0.406239635,9.10143E-05
2004,10,15,MARE,0,1.5323,1.588,3.2425,-236.2547239,0.183763158,0.406920677,9.22332E-05
2004,10,16,MARE,0,1.545,1.582,3.2264,-229.5506636,0.185043292,0.41085616,9.95618E-05
2004,10,17,MARE,0,1.573,1.5882,3.2125,-223.915906,0.186157198,0.414280615,0.000106351
2004,10,18,MARE,0,1.6037,1.5927,3.193,-216.2433863,0.18773348,0.419126536,0.000116653
2004,10,19,MARE,0,1.6361,1.5912,3.1617,-204.4738637,0.190296876,0.42700712,0.000135292
2004,10,20,MARE,0,1.6611,1.5942,3.1356,-195.15095,0.192465768,0.433674889,0.000153061
2004,10,21,MARE,0.01,1.6909,1.5986,3.1056,-184.9588488,0.194993966,0.441447264,0.000176347
2004,10,22,MARE,0.42,1.6178,1.6014,3.0628,-171.3326454,0.198665911,0.452735831,0.00021573
2004,10,23,MARE,0,1.5139,1.5952,3.0051,-154.5378981,0.203736449,0.468324057,0.000282825
2004,10,24,MARE,0,1.522,1.5965,2.9547,-141.2207348,0.20827706,0.48228314,0.000357944
2004,10,25,MARE,0,1.525,1.5959,2.9119,-130.8167857,0.212213124,0.494383681,0.000436851
